Year,GeoType,Borough,GeoID,BCT2020,Name,CDType,NTAType,Pop1,Male ,Fem,LandAcres
2020,CT2020,Queens,36081027702,4027702,,,,5196,2575,2621,24.84
2020,CT2020,Queens,36081027800,4027800,,,,2529,1119,1410,43.34
2020,CT2020,Queens,36081027900,4027900,,,,6358,3113,3245,43.78
2020,CT2020,Queens,36081028000,4028000,,,,1901,888,1013,40.87
2020,CT2020,Queens,36081028100,4028100,,,,5991,2935,3056,43.11
2020,CT2020,Queens,36081028200,4028200,,,,1801,819,982,45.09
2020,CT2020,Queens,36081028300,4028300,,,,7523,3649,3874,43.91
2020,CT2020,Queens,36081028400,4028400,,,,3766,1697,2069,106.12
2020,CT2020,Queens,36081028500,4028500,,,,4858,2387,2471,39.07
2020,CT2020,Queens,36081028700,4028700,,,,6544,3161,3383,48.34
2020,CT2020,Queens,36081028801,4028801,,,,2940,1412,1528,58.92
2020,CT2020,Queens,36081028802,4028802,,,,1952,905,1047,49.46
2020,CT2020,Queens,36081028803,4028803,,,,8,2,6,67.34
2020,CT2020,Queens,36081028900,4028900,,,,5202,2554,2648,42.66
2020,CT2020,Queens,36081029100,4029100,,,,7341,3750,3591,64.61
2020,CT2020,Queens,36081029300,4029300,,,,1457,749,708,37.4
2020,CT2020,Queens,36081029400,4029400,,,,8072,3886,4186,263.04
2020,CT2020,Queens,36081029500,4029500,,,,3826,1848,1978,45.21
2020,CT2020,Queens,36081029700,4029700,,,,2258,1139,1119,128.3
2020,CT2020,Queens,36081029900,4029900,,,,5,3,2,100.88
2020,CT2020,Queens,36081030600,4030600,,,,5287,2533,2754,334.43
2020,CT2020,Queens,36081030903,4030903,,,,6748,3418,3330,86.91
2020,CT2020,Queens,36081030904,4030904,,,,3724,1814,1910,102.41
2020,CT2020,Queens,36081030905,4030905,,,,3424,1743,1681,47.88
2020,CT2020,Queens,36081030906,4030906,,,,4924,2495,2429,53.61
2020,CT2020,Queens,36081031700,4031700,,,,6781,3229,3552,189.69
2020,CT2020,Queens,36081032000,4032000,,,,5200,2387,2813,257.03
2020,CT2020,Queens,36081032700,4032700,,,,3932,2008,1924,37.28
2020,CT2020,Queens,36081032800,4032800,,,,2660,1199,1461,90.94
2020,CT2020,Queens,36081032900,4032900,,,,4251,2099,2152,107.96
2020,CT2020,Queens,36081033000,4033000,,,,7365,3375,3990,201.96
2020,CT2020,Queens,36081033100,4033100,,,,0,0,0,701.07
2020,CT2020,Queens,36081033401,4033401,,,,4196,1853,2343,138.54
2020,CT2020,Queens,36081033403,4033403,,,,4874,1909,2965,62.96
2020,CT2020,Queens,36081033404,4033404,,,,4723,1808,2915,57.07
2020,CT2020,Queens,36081033405,4033405,,,,3653,1512,2141,67.22
2020,CT2020,Queens,36081033700,4033700,,,,3765,1967,1798,37.27
2020,CT2020,Queens,36081033900,4033900,,,,3481,1702,1779,37.27
2020,CT2020,Queens,36081034700,4034700,,,,3688,1856,1832,94.59
2020,CT2020,Queens,36081035100,4035100,,,,4178,1986,2192,34.41
2020,CT2020,Queens,36081035200,4035200,,,,2550,1202,1348,149.8
2020,CT2020,Queens,36081035300,4035300,,,,2828,1387,1441,38.33
2020,CT2020,Queens,36081035700,4035700,,,,5593,2774,2819,152.84
2020,CT2020,Queens,36081035800,4035800,,,,4508,1999,2509,129.6
2020,CT2020,Queens,36081036100,4036100,,,,2706,1323,1383,38.89
2020,CT2020,Queens,36081036300,4036300,,,,2462,1283,1179,33.33
2020,CT2020,Queens,36081036500,4036500,,,,4142,2098,2044,41.07
2020,CT2020,Queens,36081036600,4036600,,,,3003,1348,1655,91.34
2020,CT2020,Queens,36081036700,4036700,,,,3099,1504,1595,48.33
2020,CT2020,Queens,36081036800,4036800,,,,2513,1149,1364,57.54
2020,CT2020,Queens,36081037100,4037100,,,,1917,954,963,46.33
2020,CT2020,Queens,36081037300,4037300,,,,2887,1461,1426,58.63
2020,CT2020,Queens,36081037501,4037501,,,,1479,827,652,13.11
2020,CT2020,Queens,36081037502,4037502,,,,2778,1511,1267,24.74
2020,CT2020,Queens,36081037600,4037600,,,,6373,2910,3463,190.21
2020,CT2020,Queens,36081037700,4037700,,,,4493,2425,2068,36.28
2020,CT2020,Queens,36081037900,4037900,,,,6504,3553,2951,48.7
2020,CT2020,Queens,36081038100,4038100,,,,6966,3659,3307,70.5
2020,CT2020,Queens,36081038301,4038301,,,,2,1,1,138.42
2020,CT2020,Queens,36081038302,4038302,,,,44,25,19,1107.35
2020,CT2020,Queens,36081038400,4038400,,,,2720,1278,1442,73.52
2020,CT2020,Queens,36081039400,4039400,,,,3332,1484,1848,86.05
2020,CT2020,Queens,36081039800,4039800,,,,1688,752,936,49.57
2020,CT2020,Queens,36081039901,4039901,,,,2875,1723,1152,26.21
2020,CT2020,Queens,36081039902,4039902,,,,2285,1103,1182,15.72
2020,CT2020,Queens,36081040000,4040000,,,,1474,663,811,48.51
2020,CT2020,Queens,36081040101,4040101,,,,2847,1642,1205,21.73
2020,CT2020,Queens,36081040102,4040102,,,,4808,2602,2206,30.65
2020,CT2020,Queens,36081040200,4040200,,,,1474,680,794,53.95
2020,CT2020,Queens,36081040301,4040301,,,,2768,1478,1290,21.9
2020,CT2020,Queens,36081040302,4040302,,,,4760,2590,2170,27.51
2020,CT2020,Queens,36081040400,4040400,,,,4270,1952,2318,118.47
2020,CT2020,Queens,36081040501,4040501,,,,1183,610,573,17.66
2020,CT2020,Queens,36081040502,4040502,,,,2175,1219,956,14.34
2020,CT2020,Queens,36081040701,4040701,,,,3162,1707,1455,17.41
2020,CT2020,Queens,36081040702,4040702,,,,5131,2858,2273,31.89
2020,CT2020,Queens,36081040901,4040901,,,,1951,1038,913,17.51
2020,CT2020,Queens,36081040902,4040902,,,,3534,1940,1594,20.16
2020,CT2020,Queens,36081041100,4041100,,,,4532,2428,2104,34.02
2020,CT2020,Queens,36081041300,4041300,,,,4752,2456,2296,39.24
2020,CT2020,Queens,36081041400,4041400,,,,4526,2084,2442,116.93
2020,CT2020,Queens,36081041500,4041500,,,,4365,2240,2125,42.24
2020,CT2020,Queens,36081042400,4042400,,,,2295,1070,1225,127.62
2020,CT2020,Queens,36081042600,4042600,,,,364,320,44,128.92
2020,CT2020,Queens,36081042700,4042700,,,,4998,2566,2432,42.15
2020,CT2020,Queens,36081043200,4043200,,,,1280,596,684,58.9
2020,CT2020,Queens,36081043400,4043400,,,,1717,810,907,50.74
2020,CT2020,Queens,36081043701,4043701,,,,3683,1852,1831,35.98
2020,CT2020,Queens,36081043702,4043702,,,,6998,3391,3607,43.32
2020,CT2020,Queens,36081043900,4043900,,,,4931,2530,2401,40.71
2020,CT2020,Queens,36081044000,4044000,,,,4783,2337,2446,93.54
2020,CT2020,Queens,36081044301,4044301,,,,4725,2258,2467,33.03
2020,CT2020,Queens,36081044302,4044302,,,,5373,2662,2711,68.69
2020,CT2020,Queens,36081044400,4044400,,,,4562,2233,2329,221.68
2020,CT2020,Queens,36081044601,4044601,,,,4013,1994,2019,55.54
2020,CT2020,Queens,36081044602,4044602,,,,5472,2684,2788,42.03
2020,CT2020,Queens,36081044800,4044800,,,,3063,1560,1503,51.4
2020,CT2020,Queens,36081045000,4045000,,,,2070,1010,1060,43.38
2020,CT2020,Queens,36081045200,4045200,,,,1209,555,654,53.84
2020,CT2020,Queens,36081045400,4045400,,,,5207,2557,2650,57.08
2020,CT2020,Queens,36081045500,4045500,,,,13200,6244,6956,36.63
2020,CT2020,Queens,36081045600,4045600,,,,1365,688,677,40.09
2020,CT2020,Queens,36081045700,4045700,,,,3536,1701,1835,37.19
2020,CT2020,Queens,36081045800,4045800,,,,2271,1128,1143,60.61
2020,CT2020,Queens,36081045900,4045900,,,,4150,2115,2035,33.83
2020,CT2020,Queens,36081046000,4046000,,,,6193,3053,3140,54.68
2020,CT2020,Queens,36081046100,4046100,,,,2903,1570,1333,27.88
2020,CT2020,Queens,36081046200,4046200,,,,8206,4046,4160,61.68
2020,CT2020,Queens,36081046300,4046300,,,,4541,2398,2143,39.39
2020,CT2020,Queens,36081046400,4046400,,,,1841,895,946,56.53
2020,CT2020,Queens,36081046500,4046500,,,,4276,2361,1915,32.06
2020,CT2020,Queens,36081046600,4046600,,,,3676,1735,1941,59.44
2020,CT2020,Queens,36081046700,4046700,,,,7281,3701,3580,35.05
2020,CT2020,Queens,36081046800,4046800,,,,4173,2089,2084,56.69
2020,CT2020,Queens,36081046901,4046901,,,,4346,2148,2198,18.45
2020,CT2020,Queens,36081046902,4046902,,,,4102,2090,2012,18.95
2020,CT2020,Queens,36081047000,4047000,,,,3343,1603,1740,56.67
2020,CT2020,Queens,36081047100,4047100,,,,4785,2385,2400,39.07
2020,CT2020,Queens,36081047200,4047200,,,,3861,1758,2103,128.71
2020,CT2020,Queens,36081047300,4047300,,,,4863,2211,2652,49.05
2020,CT2020,Queens,36081047500,4047500,,,,5489,2582,2907,69.68
2020,CT2020,Queens,36081047600,4047600,,,,1374,657,717,135.27
2020,CT2020,Queens,36081047801,4047801,,,,4065,1819,2246,128.6
2020,CT2020,Queens,36081047802,4047802,,,,1511,720,791,32.79
2020,CT2020,Queens,36081047900,4047900,,,,6837,3329,3508,96.98
2020,CT2020,Queens,36081048000,4048000,,,,2666,1358,1308,56.9
2020,CT2020,Queens,36081048100,4048100,,,,6321,3180,3141,34.36
2020,CT2020,Queens,36081048200,4048200,,,,1518,725,793,56.43
2020,CT2020,Queens,36081048301,4048301,,,,2145,1094,1051,21.59
2020,CT2020,Queens,36081048302,4048302,,,,2092,1079,1013,33.15
2020,CT2020,Queens,36081048400,4048400,,,,5569,2628,2941,102.47
2020,CT2020,Queens,36081048500,4048500,,,,5331,2672,2659,78.4
2020,CT2020,Queens,36081048900,4048900,,,,1937,975,962,89.45
2020,CT2020,Queens,36081049201,4049201,,,,2888,1305,1583,72.91
2020,CT2020,Queens,36081049202,4049202,,,,2018,996,1022,47.24
2020,CT2020,Queens,36081049301,4049301,,,,2391,1114,1277,40.56
2020,CT2020,Queens,36081049302,4049302,,,,3498,1704,1794,66.56
2020,CT2020,Queens,36081049500,4049500,,,,1430,700,730,31.89
2020,CT2020,Queens,36081049600,4049600,,,,3251,1534,1717,67.49
2020,CT2020,Queens,36081049700,4049700,,,,3381,1646,1735,48.82
2020,CT2020,Queens,36081049900,4049900,,,,5477,2726,2751,114.26
2020,CT2020,Queens,36081050000,4050000,,,,4778,2233,2545,83.04
2020,CT2020,Queens,36081050201,4050201,,,,1678,737,941,41.55
2020,CT2020,Queens,36081050202,4050202,,,,1521,708,813,37.77
2020,CT2020,Queens,36081050400,4050400,,,,1872,874,998,53.45
2020,CT2020,Queens,36081050500,4050500,,,,1768,872,896,28.69
2020,CT2020,Queens,36081050600,4050600,,,,1635,760,875,50.94
2020,CT2020,Queens,36081050700,4050700,,,,3699,1795,1904,91.98
2020,CT2020,Queens,36081050800,4050800,,,,2084,1003,1081,54.25
2020,CT2020,Queens,36081051000,4051000,,,,1616,748,868,45.69
2020,CT2020,Queens,36081051100,4051100,,,,2494,1218,1276,67.68
2020,CT2020,Queens,36081051200,4051200,,,,2748,1277,1471,92.86
2020,CT2020,Queens,36081051300,4051300,,,,2638,1315,1323,47.82
2020,CT2020,Queens,36081051500,4051500,,,,3126,1552,1574,55.44
2020,CT2020,Queens,36081051600,4051600,,,,2069,954,1115,45.38
2020,CT2020,Queens,36081051700,4051700,,,,2146,1036,1110,62.81
2020,CT2020,Queens,36081051800,4051800,,,,1948,860,1088,41.96
2020,CT2020,Queens,36081052000,4052000,,,,1593,678,915,42.56
2020,CT2020,Queens,36081052100,4052100,,,,2197,1056,1141,47.02
2020,CT2020,Queens,36081052200,4052200,,,,1605,724,881,41.97
2020,CT2020,Queens,36081052400,4052400,,,,1945,895,1050,48.48
2020,CT2020,Queens,36081052500,4052500,,,,2252,1101,1151,49.94
2020,CT2020,Queens,36081052600,4052600,,,,1958,928,1030,45.12
2020,CT2020,Queens,36081052800,4052800,,,,1563,706,857,44.58
2020,CT2020,Queens,36081053000,4053000,,,,2393,1105,1288,56.87
2020,CT2020,Queens,36081053100,4053100,,,,3462,1731,1731,104.65
2020,CT2020,Queens,36081053200,4053200,,,,1886,838,1048,46.9
2020,CT2020,Queens,36081053401,4053401,,,,2104,934,1170,64.31
2020,CT2020,Queens,36081053501,4053501,,,,1058,504,554,43.96
2020,CT2020,Queens,36081053502,4053502,,,,0,0,0,80.25
2020,CT2020,Queens,36081053601,4053601,,,,1578,746,832,47.33
2020,CT2020,Queens,36081053800,4053800,,,,1648,753,895,46.64
2020,CT2020,Queens,36081053901,4053901,,,,3968,1971,1997,108.48
2020,CT2020,Queens,36081053902,4053902,,,,88,42,46,40.9
2020,CT2020,Queens,36081054000,4054000,,,,4632,2194,2438,129.17
2020,CT2020,Queens,36081054200,4054200,,,,5149,2524,2625,133.89
2020,CT2020,Queens,36081054500,4054500,,,,3648,1764,1884,28.04
2020,CT2020,Queens,36081054700,4054700,,,,4166,2074,2092,31.91
2020,CT2020,Queens,36081054800,4054800,,,,2336,1102,1234,55.77
2020,CT2020,Queens,36081054900,4054900,,,,4932,2519,2413,40.59
2020,CT2020,Queens,36081055100,4055100,,,,4574,2315,2259,38.33
2020,CT2020,Queens,36081055200,4055200,,,,3174,1501,1673,103.17
2020,CT2020,Queens,36081055300,4055300,,,,2856,1443,1413,33.86
2020,CT2020,Queens,36081055400,4055400,,,,2487,1198,1289,54.38
2020,CT2020,Queens,36081055500,4055500,,,,1935,979,956,37.98
2020,CT2020,Queens,36081055600,4055600,,,,2242,1099,1143,56.07
2020,CT2020,Queens,36081055700,4055700,,,,3966,1971,1995,59
2020,CT2020,Queens,36081055800,4055800,,,,1710,849,861,47.53
2020,CT2020,Queens,36081055900,4055900,,,,1178,582,596,39.18
2020,CT2020,Queens,36081056000,4056000,,,,1743,857,886,52.74
2020,CT2020,Queens,36081056100,4056100,,,,20,10,10,697.38
2020,CT2020,Queens,36081056200,4056200,,,,1460,695,765,39.68
2020,CT2020,Queens,36081056400,4056400,,,,1559,756,803,46.27
2020,CT2020,Queens,36081056500,4056500,,,,1681,832,849,29.11
2020,CT2020,Queens,36081056600,4056600,,,,1581,751,830,47.97
2020,CT2020,Queens,36081056700,4056700,,,,4751,2321,2430,77.45
2020,CT2020,Queens,36081056800,4056800,,,,4862,2412,2450,210.29
2020,CT2020,Queens,36081057700,4057700,,,,4023,1934,2089,46.11
2020,CT2020,Queens,36081057900,4057900,,,,1743,846,897,16.89
2020,CT2020,Queens,36081058000,4058000,,,,3589,1661,1928,136.02
2020,CT2020,Queens,36081058100,4058100,,,,2785,1352,1433,35.49
2020,CT2020,Queens,36081058200,4058200,,,,4509,2071,2438,139.28
2020,CT2020,Queens,36081058300,4058300,,,,3362,1643,1719,35.36
2020,CT2020,Queens,36081058500,4058500,,,,4128,2032,2096,42.3
2020,CT2020,Queens,36081058700,4058700,,,,3336,1624,1712,35.71
2020,CT2020,Queens,36081058900,4058900,,,,4308,2119,2189,40.84
2020,CT2020,Queens,36081059000,4059000,,,,1182,539,643,39.19
2020,CT2020,Queens,36081059100,4059100,,,,5226,2590,2636,49.93
2020,CT2020,Queens,36081059200,4059200,,,,1186,522,664,55.88
2020,CT2020,Queens,36081059300,4059300,,,,4092,2047,2045,62.31
2020,CT2020,Queens,36081059400,4059400,,,,1506,684,822,54.87
2020,CT2020,Queens,36081059501,4059501,,,,2091,1035,1056,40.74
2020,CT2020,Queens,36081059502,4059502,,,,2712,1318,1394,57.13
2020,CT2020,Queens,36081059600,4059600,,,,1373,613,760,48.07
2020,CT2020,Queens,36081059800,4059800,,,,1764,796,968,51.02
2020,CT2020,Queens,36081059900,4059900,,,,1594,796,798,31.4
2020,CT2020,Queens,36081060000,4060000,,,,1223,546,677,43.67
2020,CT2020,Queens,36081060100,4060100,,,,2414,1200,1214,38.16
2020,CT2020,Queens,36081060300,4060300,,,,1854,911,943,44.82
2020,CT2020,Queens,36081060600,4060600,,,,1328,572,756,53.2
2020,CT2020,Queens,36081060701,4060701,,,,3,0,3,176.18
2020,CT2020,Queens,36081060800,4060800,,,,1475,659,816,52.25
2020,CT2020,Queens,36081061000,4061000,,,,1204,512,692,58.53
2020,CT2020,Queens,36081061200,4061200,,,,1552,707,845,64.86
2020,CT2020,Queens,36081061301,4061301,,,,5763,2889,2874,176.11
2020,CT2020,Queens,36081061302,4061302,,,,0,0,0,120.35
2020,CT2020,Queens,36081061400,4061400,,,,1205,542,663,63.69
2020,CT2020,Queens,36081061601,4061601,,,,2095,946,1149,93.95
2020,CT2020,Queens,36081061602,4061602,,,,1402,631,771,104.35
2020,CT2020,Queens,36081061800,4061800,,,,1736,729,1007,59.69
2020,CT2020,Queens,36081061900,4061900,,,,3097,1510,1587,63.72
2020,CT2020,Queens,36081062000,4062000,,,,1419,638,781,53.43
2020,CT2020,Queens,36081062100,4062100,,,,3151,1582,1569,63.82
2020,CT2020,Queens,36081062200,4062200,,,,1979,878,1101,108.05
2020,CT2020,Queens,36081062300,4062300,,,,1923,934,989,38.71
2020,CT2020,Queens,36081062400,4062400,,,,0,0,0,126.54
2020,CT2020,Queens,36081062500,4062500,,,,2625,1254,1371,49.12
2020,CT2020,Queens,36081062600,4062600,,,,2689,1220,1469,106.11
2020,CT2020,Queens,36081062700,4062700,,,,3010,1423,1587,38.87
2020,CT2020,Queens,36081062900,4062900,,,,3042,1471,1571,45.35
2020,CT2020,Queens,36081063000,4063000,,,,1602,711,891,47.07
2020,CT2020,Queens,36081063200,4063200,,,,2261,1009,1252,73.34
2020,CT2020,Queens,36081063301,4063301,,,,1587,750,837,33.29
2020,CT2020,Queens,36081063302,4063302,,,,1665,805,860,34.28
2020,CT2020,Queens,36081063500,4063500,,,,2784,1341,1443,46.82
2020,CT2020,Queens,36081063700,4063700,,,,3507,1677,1830,171.77
2020,CT2020,Queens,36081063800,4063800,,,,3584,1708,1876,170.69
2020,CT2020,Queens,36081063900,4063900,,,,2794,1370,1424,62.21
2020,CT2020,Queens,36081064101,4064101,,,,2378,1183,1195,21.12
2020,CT2020,Queens,36081064102,4064102,,,,4,2,2,549.9
2020,CT2020,Queens,36081064500,4064500,,,,2064,1002,1062,76.5
2020,CT2020,Queens,36081064600,4064600,,,,3025,1366,1659,100.65
2020,CT2020,Queens,36081065000,4065000,,,,2831,1252,1579,98.84
2020,CT2020,Queens,36081065401,4065401,,,,2836,1325,1511,106.5
2020,CT2020,Queens,36081065402,4065402,,,,5,2,3,62.41
2020,CT2020,Queens,36081065501,4065501,,,,3,1,2,200.67
2020,CT2020,Queens,36081065600,4065600,,,,5423,2475,2948,146.39
2020,CT2020,Queens,36081065702,4065702,,,,1775,857,918,35.61
2020,CT2020,Queens,36081065703,4065703,,,,2829,1335,1494,66.34
2020,CT2020,Queens,36081065900,4065900,,,,1850,884,966,47.88
2020,CT2020,Queens,36081066000,4066000,,,,3511,1628,1883,95.52
2020,CT2020,Queens,36081066100,4066100,,,,1573,725,848,33.01
2020,CT2020,Queens,36081066301,4066301,,,,2713,1299,1414,69.27
2020,CT2020,Queens,36081066302,4066302,,,,4,1,3,60.5
2020,CT2020,Queens,36081066401,4066401,,,,1923,995,928,274.98
2020,CT2020,Queens,36081066402,4066402,,,,3942,1770,2172,97.17
2020,CT2020,Queens,36081066403,4066403,,,,4480,2023,2457,86.57
2020,CT2020,Queens,36081066404,4066404,,,,0,0,0,235.39
2020,CT2020,Queens,36081066501,4066501,,,,3538,1732,1806,81
2020,CT2020,Queens,36081066701,4066701,,,,2789,1334,1455,62.43
2020,CT2020,Queens,36081066900,4066900,,,,1790,853,937,39.56
2020,CT2020,Queens,36081067100,4067100,,,,2248,1097,1151,56.61
2020,CT2020,Queens,36081067700,4067700,,,,1832,871,961,45.95
2020,CT2020,Queens,36081067900,4067900,,,,4397,2081,2316,62.67
2020,CT2020,Queens,36081068000,4068000,,,,5220,2374,2846,188.85
2020,CT2020,Queens,36081068200,4068200,,,,1262,559,703,56.87
2020,CT2020,Queens,36081068300,4068300,,,,4052,1864,2188,60.39
2020,CT2020,Queens,36081068700,4068700,,,,4597,2164,2433,68.82
2020,CT2020,Queens,36081069000,4069000,,,,3787,1700,2087,86.62
2020,CT2020,Queens,36081069300,4069300,,,,2887,1381,1506,35.34
2020,CT2020,Queens,36081069400,4069400,,,,3604,1623,1981,128.51
2020,CT2020,Queens,36081069500,4069500,,,,2451,1198,1253,52.69
2020,CT2020,Queens,36081069701,4069701,,,,4435,2113,2322,32.73
2020,CT2020,Queens,36081069702,4069702,,,,3929,1878,2051,109.08
2020,CT2020,Queens,36081070300,4070300,,,,2225,1094,1131,59.56
2020,CT2020,Queens,36081070700,4070700,,,,2426,1166,1260,54.87
2020,CT2020,Queens,36081070900,4070900,,,,2635,1268,1367,54.25
2020,CT2020,Queens,36081071100,4071100,,,,5687,2634,3053,92.78
2020,CT2020,Queens,36081071303,4071303,,,,5307,2445,2862,34.75
2020,CT2020,Queens,36081071304,4071304,,,,6386,2917,3469,38.27
2020,CT2020,Queens,36081071305,4071305,,,,5126,2390,2736,33.36
2020,CT2020,Queens,36081071306,4071306,,,,6181,2848,3333,44.81
2020,CT2020,Queens,36081071600,4071600,,,,2,1,1,4526.75
2020,CT2020,Queens,36081071701,4071701,,,,5557,2532,3025,46.97
2020,CT2020,Queens,36081071702,4071702,,,,4660,2124,2536,56.09
2020,CT2020,Queens,36081071900,4071900,,,,2887,1408,1479,41.01
2020,CT2020,Queens,36081072100,4072100,,,,5040,2366,2674,42.09
2020,CT2020,Queens,36081072300,4072300,,,,2158,1073,1085,116.15
2020,CT2020,Queens,36081072900,4072900,,,,1490,738,752,47.87
2020,CT2020,Queens,36081073100,4073100,,,,1550,742,808,46.91
2020,CT2020,Queens,36081073700,4073700,,,,2277,1044,1233,52.04
2020,CT2020,Queens,36081073900,4073900,,,,5548,2480,3068,55.42
2020,CT2020,Queens,36081074100,4074100,,,,3164,1429,1735,42.55
2020,CT2020,Queens,36081074300,4074300,,,,4433,2088,2345,47.81
2020,CT2020,Queens,36081074500,4074500,,,,3659,1694,1965,43.12
2020,CT2020,Queens,36081074700,4074700,,,,3539,1720,1819,73.02
2020,CT2020,Queens,36081074900,4074900,,,,1563,764,799,88.73
2020,CT2020,Queens,36081075701,4075701,,,,5110,2308,2802,48.84
2020,CT2020,Queens,36081075702,4075702,,,,5071,2331,2740,87.16
2020,CT2020,Queens,36081076901,4076901,,,,4274,1951,2323,44.73
2020,CT2020,Queens,36081076902,4076902,,,,1390,661,729,25.02
2020,CT2020,Queens,36081077300,4077300,,,,2311,1113,1198,68.96
2020,CT2020,Queens,36081077500,4077500,,,,2241,1095,1146,56.71
2020,CT2020,Queens,36081077902,4077902,,,,5416,2716,2700,138.16
2020,CT2020,Queens,36081077903,4077903,,,,2937,1356,1581,65.19
2020,CT2020,Queens,36081077904,4077904,,,,6324,3038,3286,95.31
2020,CT2020,Queens,36081077905,4077905,,,,2586,1215,1371,68
2020,CT2020,Queens,36081077906,4077906,,,,3968,1884,2084,71.43
2020,CT2020,Queens,36081077907,4077907,,,,3349,1632,1717,53.58
2020,CT2020,Queens,36081077908,4077908,,,,3838,1930,1908,49.54
2020,CT2020,Queens,36081078800,4078800,,,,2002,960,1042,47.58
2020,CT2020,Queens,36081079000,4079000,,,,2875,1349,1526,64.39
2020,CT2020,Queens,36081079200,4079200,,,,2717,1161,1556,89.9
2020,CT2020,Queens,36081079300,4079300,,,,1,1,0,215.99
2020,CT2020,Queens,36081079701,4079701,,,,7620,3608,4012,27.51
2020,CT2020,Queens,36081079702,4079702,,,,5002,2395,2607,70.54
2020,CT2020,Queens,36081079900,4079900,,,,3871,1906,1965,70.95
2020,CT2020,Queens,36081080301,4080301,,,,4828,2384,2444,78.08
2020,CT2020,Queens,36081080302,4080302,,,,3973,1955,2018,108.39
2020,CT2020,Queens,36081080900,4080900,,,,7591,3488,4103,247.41
2020,CT2020,Queens,36081081400,4081400,,,,4088,2034,2054,91.32
2020,CT2020,Queens,36081081800,4081800,,,,3873,1919,1954,92.69
2020,CT2020,Queens,36081083700,4083700,,,,6229,3055,3174,192.94
2020,CT2020,Queens,36081083800,4083800,,,,5194,2526,2668,122.41
2020,CT2020,Queens,36081084000,4084000,,,,6644,3217,3427,140.47
2020,CT2020,Queens,36081084500,4084500,,,,5516,2607,2909,46.62
2020,CT2020,Queens,36081084601,4084601,,,,3045,1536,1509,81.83
2020,CT2020,Queens,36081084602,4084602,,,,1496,811,685,177.13
2020,CT2020,Queens,36081084901,4084901,,,,3013,1505,1508,50.39
2020,CT2020,Queens,36081084902,4084902,,,,4466,2117,2349,24.6
2020,CT2020,Queens,36081085300,4085300,,,,5415,2465,2950,48.24
2020,CT2020,Queens,36081085500,4085500,,,,6889,3165,3724,32.25
2020,CT2020,Queens,36081085700,4085700,,,,5770,2757,3013,32.75
2020,CT2020,Queens,36081085900,4085900,,,,6162,2911,3251,36.13
2020,CT2020,Queens,36081086100,4086100,,,,2450,1163,1287,36.77
2020,CT2020,Queens,36081086300,4086300,,,,7118,3287,3831,35.62
2020,CT2020,Queens,36081086400,4086400,,,,2867,1434,1433,276.93
2020,CT2020,Queens,36081086500,4086500,,,,5224,2362,2862,39.1
2020,CT2020,Queens,36081086900,4086900,,,,2343,1105,1238,147.12
2020,CT2020,Queens,36081087100,4087100,,,,6373,3065,3308,101.91
2020,CT2020,Queens,36081088400,4088400,,,,7578,3619,3959,384.97
2020,CT2020,Queens,36081088902,4088902,,,,7015,3258,3757,71.26
2020,CT2020,Queens,36081088903,4088903,,,,4487,2087,2400,91.2
2020,CT2020,Queens,36081089201,4089201,,,,7404,3551,3853,438.8
2020,CT2020,Queens,36081089202,4089202,,,,0,0,0,271.47
2020,CT2020,Queens,36081090700,4090700,,,,1584,851,733,499.66
2020,CT2020,Queens,36081091602,4091602,,,,12,4,8,315.7
2020,CT2020,Queens,36081091603,4091603,,,,4456,2112,2344,466.2
2020,CT2020,Queens,36081091604,4091604,,,,0,0,0,614.64
2020,CT2020,Queens,36081091800,4091800,,,,12,7,5,278.35
2020,CT2020,Queens,36081091900,4091900,,,,6417,3128,3289,111.39
2020,CT2020,Queens,36081092200,4092200,,,,2208,1068,1140,156.59
2020,CT2020,Queens,36081092500,4092500,,,,4356,2153,2203,77.2
2020,CT2020,Queens,36081092800,4092800,,,,3204,1547,1657,188.47
2020,CT2020,Queens,36081092900,4092900,,,,7638,3809,3829,236.46
2020,CT2020,Queens,36081093401,4093401,,,,3732,1882,1850,133.93
2020,CT2020,Queens,36081093402,4093402,,,,3704,1872,1832,97.54
2020,CT2020,Queens,36081093800,4093800,,,,4460,2235,2225,200.07
2020,CT2020,Queens,36081093900,4093900,,,,6268,3062,3206,162.15
2020,CT2020,Queens,36081094201,4094201,,,,3729,1773,1956,85.87
2020,CT2020,Queens,36081094202,4094202,,,,4785,2184,2601,176.38
2020,CT2020,Queens,36081094203,4094203,,,,5676,2580,3096,126
2020,CT2020,Queens,36081094500,4094500,,,,4327,2116,2211,377.51
2020,CT2020,Queens,36081094700,4094700,,,,3035,1485,1550,67.37
2020,CT2020,Queens,36081095400,4095400,,,,6108,2828,3280,199.87
2020,CT2020,Queens,36081096400,4096400,,,,6353,3001,3352,213.18
2020,CT2020,Queens,36081097202,4097202,,,,3460,1415,2045,142.49
2020,CT2020,Queens,36081097204,4097204,,,,4078,1839,2239,96.82
2020,CT2020,Queens,36081097205,4097205,,,,4268,1811,2457,43.51
2020,CT2020,Queens,36081097206,4097206,,,,2910,1235,1675,75.81
2020,CT2020,Queens,36081097207,4097207,,,,12,7,5,205.59
2020,CT2020,Queens,36081097300,4097300,,,,2007,975,1032,130.65
2020,CT2020,Queens,36081098100,4098100,,,,2353,1180,1173,160.77
