Year,GeogType,FIPSCode,BoroCode,GeogName,GeoID,Pop1,Male ,Fem,LandAcres
2020,CB2020,047,3,Brooklyn,30499001002,59,23,36,0.68
2020,CB2020,047,3,Brooklyn,30499001003,249,133,116,2.52
2020,CB2020,047,3,Brooklyn,30499001004,163,81,82,2.74
2020,CB2020,047,3,Brooklyn,30499001005,182,92,90,1.92
2020,CB2020,047,3,Brooklyn,30499001006,0,0,0,0.29
2020,CB2020,047,3,Brooklyn,30499001007,96,23,73,1.4
2020,CB2020,047,3,Brooklyn,30499002000,88,54,34,1.31
2020,CB2020,047,3,Brooklyn,30499002001,225,114,111,1.47
2020,CB2020,047,3,Brooklyn,30499002002,129,61,68,2.05
2020,CB2020,047,3,Brooklyn,30499002003,272,157,115,2.87
2020,CB2020,047,3,Brooklyn,30499002004,82,44,38,1.12
2020,CB2020,047,3,Brooklyn,30499002005,0,0,0,4.35
2020,CB2020,047,3,Brooklyn,30499002006,238,124,114,2.13
2020,CB2020,047,3,Brooklyn,30499002007,109,48,61,2.16
2020,CB2020,047,3,Brooklyn,30499002008,88,36,52,2.33
2020,CB2020,047,3,Brooklyn,30499002009,54,25,29,2.85
2020,CB2020,047,3,Brooklyn,30500011000,277,133,144,4.01
2020,CB2020,047,3,Brooklyn,30500011001,622,286,336,5.07
2020,CB2020,047,3,Brooklyn,30500011002,0,0,0,1.52
2020,CB2020,047,3,Brooklyn,30500011003,0,0,0,1.8
2020,CB2020,047,3,Brooklyn,30500012000,0,0,0,3.86
2020,CB2020,047,3,Brooklyn,30500012001,170,87,83,3.98
2020,CB2020,047,3,Brooklyn,30500012002,269,115,154,4.01
2020,CB2020,047,3,Brooklyn,30500012003,266,129,137,2.34
2020,CB2020,047,3,Brooklyn,30500012004,175,88,87,2.85
2020,CB2020,047,3,Brooklyn,30500012005,283,145,138,3.61
2020,CB2020,047,3,Brooklyn,30500012006,0,0,0,0.51
2020,CB2020,047,3,Brooklyn,30500012007,0,0,0,1.06
2020,CB2020,047,3,Brooklyn,30500021000,975,448,527,5.76
2020,CB2020,047,3,Brooklyn,30500021001,399,197,202,4.8
2020,CB2020,047,3,Brooklyn,30500021002,233,100,133,4.8
2020,CB2020,047,3,Brooklyn,30501001000,38,25,13,0.54
2020,CB2020,047,3,Brooklyn,30501001001,154,68,86,2.51
2020,CB2020,047,3,Brooklyn,30501001002,241,130,111,2.77
2020,CB2020,047,3,Brooklyn,30501001003,277,132,145,2.76
2020,CB2020,047,3,Brooklyn,30501001004,188,105,83,2.75
2020,CB2020,047,3,Brooklyn,30501002000,337,157,180,2.7
2020,CB2020,047,3,Brooklyn,30501002001,367,181,186,2.69
2020,CB2020,047,3,Brooklyn,30501002002,230,104,126,2.74
2020,CB2020,047,3,Brooklyn,30501003000,0,0,0,0.14
2020,CB2020,047,3,Brooklyn,30501003001,0,0,0,0.55
2020,CB2020,047,3,Brooklyn,30501003002,0,0,0,0.39
2020,CB2020,047,3,Brooklyn,30501003003,0,0,0,0.54
2020,CB2020,047,3,Brooklyn,30501003004,0,0,0,0.6
2020,CB2020,047,3,Brooklyn,30501003005,0,0,0,0.62
2020,CB2020,047,3,Brooklyn,30501003006,0,0,0,0.56
2020,CB2020,047,3,Brooklyn,30501003007,0,0,0,0.36
2020,CB2020,047,3,Brooklyn,30501003008,131,44,87,2.37
2020,CB2020,047,3,Brooklyn,30501003009,184,115,69,2.25
2020,CB2020,047,3,Brooklyn,30501003010,217,119,98,2.76
2020,CB2020,047,3,Brooklyn,30501003011,0,0,0,0.94
2020,CB2020,047,3,Brooklyn,30501003012,0,0,0,0.78
2020,CB2020,047,3,Brooklyn,30501003013,0,0,0,0.51
2020,CB2020,047,3,Brooklyn,30501003014,0,0,0,0.63
2020,CB2020,047,3,Brooklyn,30501003015,0,0,0,0.4
2020,CB2020,047,3,Brooklyn,30501003016,0,0,0,0.74
2020,CB2020,047,3,Brooklyn,30501003017,303,155,148,3.6
2020,CB2020,047,3,Brooklyn,30501003018,284,133,151,3.03
2020,CB2020,047,3,Brooklyn,30501003019,0,0,0,1.42
2020,CB2020,047,3,Brooklyn,30502021000,787,368,419,7.53
2020,CB2020,047,3,Brooklyn,30502021001,380,186,194,5.72
2020,CB2020,047,3,Brooklyn,30502022000,393,167,226,4.14
2020,CB2020,047,3,Brooklyn,30502022001,140,74,66,2.9
2020,CB2020,047,3,Brooklyn,30502022002,216,100,116,3.07
2020,CB2020,047,3,Brooklyn,30502022003,159,69,90,5.16
2020,CB2020,047,3,Brooklyn,30502022004,129,69,60,2.46
2020,CB2020,047,3,Brooklyn,30502022005,108,45,63,2.56
2020,CB2020,047,3,Brooklyn,30503001000,218,98,120,2.86
2020,CB2020,047,3,Brooklyn,30503001001,219,108,111,2.75
2020,CB2020,047,3,Brooklyn,30503001002,164,71,93,2.75
2020,CB2020,047,3,Brooklyn,30503001003,198,115,83,2.86
2020,CB2020,047,3,Brooklyn,30503002000,292,114,178,1.34
2020,CB2020,047,3,Brooklyn,30503002001,91,51,40,1.35
2020,CB2020,047,3,Brooklyn,30503002002,149,85,64,1.53
2020,CB2020,047,3,Brooklyn,30503002003,108,50,58,1.52
2020,CB2020,047,3,Brooklyn,30503002004,475,207,268,2.77
2020,CB2020,047,3,Brooklyn,30503003000,172,93,79,2.89
2020,CB2020,047,3,Brooklyn,30503003001,247,117,130,2.75
2020,CB2020,047,3,Brooklyn,30503003002,252,122,130,2.75
2020,CB2020,047,3,Brooklyn,30503003003,174,86,88,2.86
2020,CB2020,047,3,Brooklyn,30504011000,530,245,285,4.86
2020,CB2020,047,3,Brooklyn,30504011001,244,124,120,3.05
2020,CB2020,047,3,Brooklyn,30504011002,331,146,185,3.12
2020,CB2020,047,3,Brooklyn,30504011003,0,0,0,1.81
2020,CB2020,047,3,Brooklyn,30504011004,0,0,0,0.99
2020,CB2020,047,3,Brooklyn,30504012000,0,0,0,3.22
2020,CB2020,047,3,Brooklyn,30504012001,0,0,0,1.79
2020,CB2020,047,3,Brooklyn,30504012002,616,282,334,3.23
2020,CB2020,047,3,Brooklyn,30504012003,524,239,285,4
2020,CB2020,047,3,Brooklyn,30504012004,0,0,0,0.73
2020,CB2020,047,3,Brooklyn,30504012005,212,69,143,1.37
2020,CB2020,047,3,Brooklyn,30504012006,201,115,86,2.29
2020,CB2020,047,3,Brooklyn,30504012007,223,137,86,3.76
2020,CB2020,047,3,Brooklyn,30504012008,116,62,54,1.58
2020,CB2020,047,3,Brooklyn,30504021000,1146,515,631,6.78
2020,CB2020,047,3,Brooklyn,30504021001,0,0,0,1.52
2020,CB2020,047,3,Brooklyn,30504021002,0,0,0,1.69
2020,CB2020,047,3,Brooklyn,30504022000,117,33,84,2.42
2020,CB2020,047,3,Brooklyn,30504022001,71,47,24,1.2
2020,CB2020,047,3,Brooklyn,30504022002,465,238,227,3.62
2020,CB2020,047,3,Brooklyn,30504022003,205,132,73,3.62
2020,CB2020,047,3,Brooklyn,30505001000,362,141,221,2.71
2020,CB2020,047,3,Brooklyn,30505001001,342,132,210,2.61
2020,CB2020,047,3,Brooklyn,30505001002,305,101,204,2.83
2020,CB2020,047,3,Brooklyn,30505001003,29,13,16,5.7
2020,CB2020,047,3,Brooklyn,30505001004,408,166,242,2.63
2020,CB2020,047,3,Brooklyn,30505002000,351,166,185,2.82
2020,CB2020,047,3,Brooklyn,30505002001,254,134,120,2.75
2020,CB2020,047,3,Brooklyn,30505002002,379,181,198,2.86
2020,CB2020,047,3,Brooklyn,30505002003,539,279,260,2.94
2020,CB2020,047,3,Brooklyn,30505003000,160,79,81,2.95
2020,CB2020,047,3,Brooklyn,30505003001,855,420,435,5.32
2020,CB2020,047,3,Brooklyn,30505003002,362,190,172,2.85
2020,CB2020,047,3,Brooklyn,30505003003,221,102,119,2.88
2020,CB2020,047,3,Brooklyn,30506001000,116,57,59,1.43
2020,CB2020,047,3,Brooklyn,30506001001,1016,487,529,4.37
2020,CB2020,047,3,Brooklyn,30506001002,250,125,125,1.67
2020,CB2020,047,3,Brooklyn,30506002000,611,280,331,4.38
2020,CB2020,047,3,Brooklyn,30506002001,153,71,82,4.22
2020,CB2020,047,3,Brooklyn,30506002002,73,30,43,4.22
2020,CB2020,047,3,Brooklyn,30506003000,583,306,277,4.22
2020,CB2020,047,3,Brooklyn,30506003001,1115,539,576,4.22
2020,CB2020,047,3,Brooklyn,30506004000,948,470,478,4.19
2020,CB2020,047,3,Brooklyn,30506004001,526,238,288,4.84
2020,CB2020,047,3,Brooklyn,30506004002,221,109,112,2.93
2020,CB2020,047,3,Brooklyn,30507001000,555,286,269,1.29
2020,CB2020,047,3,Brooklyn,30507001001,469,240,229,4.16
2020,CB2020,047,3,Brooklyn,30507001002,457,244,213,1.67
2020,CB2020,047,3,Brooklyn,30507001003,0,0,0,2.76
2020,CB2020,047,3,Brooklyn,30507001004,497,260,237,1.56
2020,CB2020,047,3,Brooklyn,30507001005,0,0,0,0.34
2020,CB2020,047,3,Brooklyn,30507001006,4,2,2,3.96
2020,CB2020,047,3,Brooklyn,30507001007,554,285,269,4.15
2020,CB2020,047,3,Brooklyn,30507001008,43,6,37,4.15
2020,CB2020,047,3,Brooklyn,30507001009,418,188,230,2.08
2020,CB2020,047,3,Brooklyn,30507001010,311,175,136,2.49
2020,CB2020,047,3,Brooklyn,30507001011,63,24,39,2.76
2020,CB2020,047,3,Brooklyn,30507001012,97,70,27,2.59
2020,CB2020,047,3,Brooklyn,30507001013,35,16,19,1.71
2020,CB2020,047,3,Brooklyn,30507001014,42,15,27,4
2020,CB2020,047,3,Brooklyn,30507001015,0,0,0,0.45
2020,CB2020,047,3,Brooklyn,30507001016,0,0,0,2.99
2020,CB2020,047,3,Brooklyn,30508011000,962,419,543,3.91
2020,CB2020,047,3,Brooklyn,30508011001,420,189,231,2.98
2020,CB2020,047,3,Brooklyn,30508012000,1185,532,653,6.98
2020,CB2020,047,3,Brooklyn,30508012001,1744,820,924,5.46
2020,CB2020,047,3,Brooklyn,30508031000,631,334,297,4.06
2020,CB2020,047,3,Brooklyn,30508031001,844,408,436,5.15
2020,CB2020,047,3,Brooklyn,30508031002,1073,454,619,4.65
2020,CB2020,047,3,Brooklyn,30508041000,1133,499,634,4.28
2020,CB2020,047,3,Brooklyn,30508041001,801,378,423,4.03
2020,CB2020,047,3,Brooklyn,30508042000,797,364,433,4.33
2020,CB2020,047,3,Brooklyn,30508042001,1129,483,646,4.16
2020,CB2020,047,3,Brooklyn,30508043000,591,268,323,2.47
2020,CB2020,047,3,Brooklyn,30508043001,384,174,210,1.87
2020,CB2020,047,3,Brooklyn,30508043002,1361,680,681,4.33
2020,CB2020,047,3,Brooklyn,30509001000,0,0,0,0.8
2020,CB2020,047,3,Brooklyn,30509001001,618,317,301,3.04
2020,CB2020,047,3,Brooklyn,30509001002,228,115,113,1.67
2020,CB2020,047,3,Brooklyn,30509001003,740,402,338,2.49
2020,CB2020,047,3,Brooklyn,30509001004,637,318,319,4.03
2020,CB2020,047,3,Brooklyn,30509001005,0,0,0,4.16
2020,CB2020,047,3,Brooklyn,30509001006,85,41,44,0.89
2020,CB2020,047,3,Brooklyn,30509001007,0,0,0,0.42
2020,CB2020,047,3,Brooklyn,30509001008,0,0,0,0.29
2020,CB2020,047,3,Brooklyn,30509002000,0,0,0,4.31
2020,CB2020,047,3,Brooklyn,30509002001,802,393,409,4.31
2020,CB2020,047,3,Brooklyn,30509002002,1217,633,584,4.3
2020,CB2020,047,3,Brooklyn,30509002003,204,85,119,1.28
2020,CB2020,047,3,Brooklyn,30509002004,581,299,282,3.04
2020,CB2020,047,3,Brooklyn,30510011000,1662,756,906,6.81
2020,CB2020,047,3,Brooklyn,30510012000,192,78,114,3.15
2020,CB2020,047,3,Brooklyn,30510012001,1003,441,562,3.28
2020,CB2020,047,3,Brooklyn,30510012002,421,198,223,2.58
2020,CB2020,047,3,Brooklyn,30510012003,462,233,229,3.19
2020,CB2020,047,3,Brooklyn,30510021000,422,201,221,9.04
2020,CB2020,047,3,Brooklyn,30510021001,1385,615,770,7
2020,CB2020,047,3,Brooklyn,30510022000,1657,732,925,6.45
2020,CB2020,047,3,Brooklyn,30510023000,1136,542,594,3.97
2020,CB2020,047,3,Brooklyn,30511001000,0,0,0,5.62
2020,CB2020,047,3,Brooklyn,30511001001,862,379,483,6.14
2020,CB2020,047,3,Brooklyn,30511001002,794,366,428,1.21
2020,CB2020,047,3,Brooklyn,30511002000,83,44,39,2.77
2020,CB2020,047,3,Brooklyn,30511002001,490,240,250,3.72
2020,CB2020,047,3,Brooklyn,30511002002,606,302,304,3.87
2020,CB2020,047,3,Brooklyn,30511002003,317,169,148,2.91
2020,CB2020,047,3,Brooklyn,30511003000,357,209,148,2.83
2020,CB2020,047,3,Brooklyn,30511003001,305,131,174,3.72
2020,CB2020,047,3,Brooklyn,30511003002,356,161,195,3.7
2020,CB2020,047,3,Brooklyn,30511003003,375,176,199,2.8
2020,CB2020,047,3,Brooklyn,30512001000,694,288,406,5.07
2020,CB2020,047,3,Brooklyn,30512001001,187,93,94,4.84
2020,CB2020,047,3,Brooklyn,30512001002,919,400,519,3.11
2020,CB2020,047,3,Brooklyn,30512002000,1487,648,839,5.36
2020,CB2020,047,3,Brooklyn,30512003000,1318,612,706,5.43
2020,CB2020,047,3,Brooklyn,30512004000,1274,563,711,6.41
2020,CB2020,047,3,Brooklyn,30512004001,67,36,31,4.36
2020,CB2020,047,3,Brooklyn,30513001000,375,161,214,4.47
2020,CB2020,047,3,Brooklyn,30513001001,263,141,122,3.7
2020,CB2020,047,3,Brooklyn,30513001002,337,185,152,3.71
2020,CB2020,047,3,Brooklyn,30513001003,292,142,150,3.85
2020,CB2020,047,3,Brooklyn,30513002000,137,59,78,1.93
2020,CB2020,047,3,Brooklyn,30513002001,261,135,126,1.93
2020,CB2020,047,3,Brooklyn,30513002002,596,281,315,3.7
2020,CB2020,047,3,Brooklyn,30513003000,267,144,123,3.87
2020,CB2020,047,3,Brooklyn,30513003001,179,92,87,2.09
2020,CB2020,047,3,Brooklyn,30513003002,142,79,63,2.19
2020,CB2020,047,3,Brooklyn,30513003003,299,146,153,1.5
2020,CB2020,047,3,Brooklyn,30513003004,249,136,113,2.27
2020,CB2020,047,3,Brooklyn,30513003005,339,195,144,3.09
2020,CB2020,047,3,Brooklyn,30513003006,122,53,69,1.39
2020,CB2020,047,3,Brooklyn,30513003007,186,69,117,1.77
2020,CB2020,047,3,Brooklyn,30513003008,62,22,40,0.93
2020,CB2020,047,3,Brooklyn,30513003009,114,59,55,1.41
2020,CB2020,047,3,Brooklyn,30513003010,307,131,176,2.3
2020,CB2020,047,3,Brooklyn,30513004000,0,0,0,2.12
2020,CB2020,047,3,Brooklyn,30513004001,0,0,0,1.69
2020,CB2020,047,3,Brooklyn,30513004002,0,0,0,2.31
2020,CB2020,047,3,Brooklyn,30513004003,0,0,0,0.77
2020,CB2020,047,3,Brooklyn,30513004004,0,0,0,2.18
2020,CB2020,047,3,Brooklyn,30513004005,0,0,0,0.54
2020,CB2020,047,3,Brooklyn,30513004006,0,0,0,0.39
2020,CB2020,047,3,Brooklyn,30513004007,0,0,0,0.47
2020,CB2020,047,3,Brooklyn,30513004008,0,0,0,0.84
2020,CB2020,047,3,Brooklyn,30513004009,0,0,0,1.61
2020,CB2020,047,3,Brooklyn,30513004010,240,117,123,1.55
2020,CB2020,047,3,Brooklyn,30513004011,59,37,22,0.56
2020,CB2020,047,3,Brooklyn,30513004012,700,324,376,2.65
2020,CB2020,047,3,Brooklyn,30514001000,309,150,159,4.59
2020,CB2020,047,3,Brooklyn,30514001001,111,50,61,5.35
2020,CB2020,047,3,Brooklyn,30514001002,560,266,294,6.03
2020,CB2020,047,3,Brooklyn,30514002000,1012,470,542,4.34
2020,CB2020,047,3,Brooklyn,30514002001,896,436,460,4.4
2020,CB2020,047,3,Brooklyn,30514003000,1408,581,827,5.33
2020,CB2020,047,3,Brooklyn,30514003001,905,412,493,4.23
2020,CB2020,047,3,Brooklyn,30514004000,428,175,253,2.28
2020,CB2020,047,3,Brooklyn,30514004001,704,353,351,3.33
2020,CB2020,047,3,Brooklyn,30514004002,690,314,376,4.86
2020,CB2020,047,3,Brooklyn,30515001000,122,78,44,1.22
2020,CB2020,047,3,Brooklyn,30515001001,0,0,0,10.78
2020,CB2020,047,3,Brooklyn,30515001002,0,0,0,11.46
2020,CB2020,047,3,Brooklyn,30515001003,0,0,0,1.26
2020,CB2020,047,3,Brooklyn,30515001004,149,91,58,1.28
2020,CB2020,047,3,Brooklyn,30515001005,135,52,83,1.48
2020,CB2020,047,3,Brooklyn,30515001006,516,265,251,3.72
2020,CB2020,047,3,Brooklyn,30515001007,279,151,128,3.69
2020,CB2020,047,3,Brooklyn,30515001008,656,315,341,2.73
2020,CB2020,047,3,Brooklyn,30515001009,35,13,22,0.83
2020,CB2020,047,3,Brooklyn,30515001010,331,175,156,3.79
2020,CB2020,047,3,Brooklyn,30515001011,74,34,40,1.07
2020,CB2020,047,3,Brooklyn,30515001012,154,43,111,2.39
2020,CB2020,047,3,Brooklyn,30515001013,0,0,0,0.48
2020,CB2020,047,3,Brooklyn,30516011000,900,435,465,3.75
2020,CB2020,047,3,Brooklyn,30516011001,726,301,425,2.82
2020,CB2020,047,3,Brooklyn,30516011002,180,62,118,0.71
2020,CB2020,047,3,Brooklyn,30516012000,780,345,435,3.37
2020,CB2020,047,3,Brooklyn,30516012001,503,235,268,2.24
2020,CB2020,047,3,Brooklyn,30516012002,226,103,123,0.93
2020,CB2020,047,3,Brooklyn,30516013000,334,162,172,2.78
2020,CB2020,047,3,Brooklyn,30516013001,706,289,417,3.17
2020,CB2020,047,3,Brooklyn,30516013002,386,164,222,3.18
2020,CB2020,047,3,Brooklyn,30516013003,326,128,198,2.42
2020,CB2020,047,3,Brooklyn,30516013004,111,58,53,1.93
2020,CB2020,047,3,Brooklyn,30516013005,229,100,129,1.35
2020,CB2020,047,3,Brooklyn,30516021000,1070,469,601,4.54
2020,CB2020,047,3,Brooklyn,30516021001,820,350,470,5.29
2020,CB2020,047,3,Brooklyn,30516022000,384,166,218,3.92
2020,CB2020,047,3,Brooklyn,30516022001,1600,725,875,8.77
2020,CB2020,047,3,Brooklyn,30517001000,0,0,0,14.77
2020,CB2020,047,3,Brooklyn,30517001001,587,307,280,2.75
2020,CB2020,047,3,Brooklyn,30517001002,309,163,146,2.76
2020,CB2020,047,3,Brooklyn,30517001003,199,108,91,2.75
2020,CB2020,047,3,Brooklyn,30517001004,185,103,82,2.75
2020,CB2020,047,3,Brooklyn,30517002000,0,0,0,9.54
2020,CB2020,047,3,Brooklyn,30517002001,316,175,141,2.74
2020,CB2020,047,3,Brooklyn,30517002002,407,206,201,2.75
2020,CB2020,047,3,Brooklyn,30517002003,279,134,145,2.75
2020,CB2020,047,3,Brooklyn,30517002004,354,191,163,2.75
2020,CB2020,047,3,Brooklyn,30518001000,95,52,43,6.16
2020,CB2020,047,3,Brooklyn,30518001001,90,59,31,4.4
2020,CB2020,047,3,Brooklyn,30518001002,948,369,579,4.1
2020,CB2020,047,3,Brooklyn,30518002000,74,38,36,4.85
2020,CB2020,047,3,Brooklyn,30518002001,73,29,44,4.93
2020,CB2020,047,3,Brooklyn,30518002002,63,35,28,3.56
2020,CB2020,047,3,Brooklyn,30518002003,70,28,42,3.47
2020,CB2020,047,3,Brooklyn,30518002004,621,267,354,3.22
2020,CB2020,047,3,Brooklyn,30518002005,499,224,275,3.29
2020,CB2020,047,3,Brooklyn,30518003000,102,50,52,4.94
2020,CB2020,047,3,Brooklyn,30518003001,279,122,157,3.58
2020,CB2020,047,3,Brooklyn,30518003002,614,293,321,3.26
2020,CB2020,047,3,Brooklyn,30519001000,108,58,50,2.66
2020,CB2020,047,3,Brooklyn,30519001001,0,0,0,0.34
2020,CB2020,047,3,Brooklyn,30519001002,138,55,83,1.82
2020,CB2020,047,3,Brooklyn,30519001003,332,158,174,2.69
2020,CB2020,047,3,Brooklyn,30519001004,360,222,138,2.7
2020,CB2020,047,3,Brooklyn,30519001005,313,166,147,2.69
2020,CB2020,047,3,Brooklyn,30519001006,540,261,279,3.12
2020,CB2020,047,3,Brooklyn,30519001007,332,171,161,2.82
2020,CB2020,047,3,Brooklyn,30519001008,232,118,114,2.7
2020,CB2020,047,3,Brooklyn,30519001009,458,187,271,2.82
2020,CB2020,047,3,Brooklyn,30519001010,217,105,112,2.44
2020,CB2020,047,3,Brooklyn,30519001011,173,81,92,2.75
2020,CB2020,047,3,Brooklyn,30519002000,258,141,117,2.67
2020,CB2020,047,3,Brooklyn,30519002001,242,117,125,2.69
2020,CB2020,047,3,Brooklyn,30519002002,0,0,0,2.67
2020,CB2020,047,3,Brooklyn,30519002003,279,138,141,2.7
2020,CB2020,047,3,Brooklyn,30519002004,248,113,135,2.82
2020,CB2020,047,3,Brooklyn,30519002005,0,0,0,2.82
2020,CB2020,047,3,Brooklyn,30519002006,187,89,98,2.38
2020,CB2020,047,3,Brooklyn,30519002007,183,98,85,1.78
2020,CB2020,047,3,Brooklyn,30519003000,337,183,154,3.54
2020,CB2020,047,3,Brooklyn,30519003001,154,89,65,2.65
2020,CB2020,047,3,Brooklyn,30519003002,177,86,91,2.18
2020,CB2020,047,3,Brooklyn,30519003003,130,72,58,1.53
2020,CB2020,047,3,Brooklyn,30519003004,0,0,0,0.56
2020,CB2020,047,3,Brooklyn,30519003005,221,89,132,2.5
2020,CB2020,047,3,Brooklyn,30519003006,272,149,123,2.82
2020,CB2020,047,3,Brooklyn,30519003007,210,84,126,2.08
2020,CB2020,047,3,Brooklyn,30520001000,160,66,94,2.37
2020,CB2020,047,3,Brooklyn,30520001001,178,90,88,1.9
2020,CB2020,047,3,Brooklyn,30520001002,391,202,189,4.31
2020,CB2020,047,3,Brooklyn,30520001003,384,189,195,2.93
2020,CB2020,047,3,Brooklyn,30520001004,303,122,181,1.42
2020,CB2020,047,3,Brooklyn,30520001005,70,43,27,2.75
2020,CB2020,047,3,Brooklyn,30520001006,69,20,49,2
2020,CB2020,047,3,Brooklyn,30520002000,39,8,31,2.09
2020,CB2020,047,3,Brooklyn,30520002001,81,45,36,2.66
2020,CB2020,047,3,Brooklyn,30520002002,140,70,70,4.75
2020,CB2020,047,3,Brooklyn,30520002003,83,58,25,2.61
2020,CB2020,047,3,Brooklyn,30520002004,51,23,28,0.86
2020,CB2020,047,3,Brooklyn,30520002005,58,20,38,2.16
2020,CB2020,047,3,Brooklyn,30520002006,65,29,36,1.3
2020,CB2020,047,3,Brooklyn,30520002007,144,86,58,1.58
2020,CB2020,047,3,Brooklyn,30520002008,87,33,54,1.64
2020,CB2020,047,3,Brooklyn,30520002009,286,159,127,1.42
2020,CB2020,047,3,Brooklyn,30520002010,378,185,193,1.69
2020,CB2020,047,3,Brooklyn,30520003000,306,151,155,3.5
2020,CB2020,047,3,Brooklyn,30520003001,902,444,458,3.14
2020,CB2020,047,3,Brooklyn,30523001000,340,196,144,1.96
2020,CB2020,047,3,Brooklyn,30523001001,498,147,351,2.42
2020,CB2020,047,3,Brooklyn,30523001002,550,261,289,2.84
2020,CB2020,047,3,Brooklyn,30523001003,143,76,67,0.84
2020,CB2020,047,3,Brooklyn,30523001004,0,0,0,0.41
2020,CB2020,047,3,Brooklyn,30523002000,676,299,377,3.24
2020,CB2020,047,3,Brooklyn,30523002001,459,237,222,2.89
2020,CB2020,047,3,Brooklyn,30523002002,22,18,4,1.76
2020,CB2020,047,3,Brooklyn,30523003000,416,169,247,3.17
2020,CB2020,047,3,Brooklyn,30523003001,625,315,310,2.67
2020,CB2020,047,3,Brooklyn,30523003002,0,0,0,1.99
2020,CB2020,047,3,Brooklyn,30523003003,123,65,58,1.42
2020,CB2020,047,3,Brooklyn,30523003004,0,0,0,0.26
2020,CB2020,047,3,Brooklyn,30523004000,338,173,165,2.25
2020,CB2020,047,3,Brooklyn,30523004001,440,208,232,2.7
2020,CB2020,047,3,Brooklyn,30523005000,209,107,102,2.24
2020,CB2020,047,3,Brooklyn,30523005001,566,247,319,2.75
2020,CB2020,047,3,Brooklyn,30525001000,0,0,0,1.07
2020,CB2020,047,3,Brooklyn,30525001001,129,64,65,2.75
2020,CB2020,047,3,Brooklyn,30525001002,0,0,0,1.2
2020,CB2020,047,3,Brooklyn,30525001003,0,0,0,3.43
2020,CB2020,047,3,Brooklyn,30525001004,222,130,92,2.5
2020,CB2020,047,3,Brooklyn,30525001005,77,40,37,2.05
2020,CB2020,047,3,Brooklyn,30525001006,143,80,63,3.07
2020,CB2020,047,3,Brooklyn,30525001007,505,233,272,1.51
2020,CB2020,047,3,Brooklyn,30525001008,0,0,0,1.6
2020,CB2020,047,3,Brooklyn,30525001009,851,376,475,2.88
2020,CB2020,047,3,Brooklyn,30525001010,581,270,311,2.38
2020,CB2020,047,3,Brooklyn,30525002000,583,307,276,3.07
2020,CB2020,047,3,Brooklyn,30525002001,629,270,359,3.18
2020,CB2020,047,3,Brooklyn,30526001000,659,301,358,4.39
2020,CB2020,047,3,Brooklyn,30526001001,642,278,364,4.45
2020,CB2020,047,3,Brooklyn,30526001002,410,238,172,4.02
2020,CB2020,047,3,Brooklyn,30526001003,291,142,149,3.25
2020,CB2020,047,3,Brooklyn,30526002000,164,82,82,4.76
2020,CB2020,047,3,Brooklyn,30526002001,269,144,125,1.34
2020,CB2020,047,3,Brooklyn,30526002002,516,246,270,3.9
2020,CB2020,047,3,Brooklyn,30526002003,236,95,141,4.29
2020,CB2020,047,3,Brooklyn,30526003000,102,48,54,4.77
2020,CB2020,047,3,Brooklyn,30526003001,150,82,68,3.52
2020,CB2020,047,3,Brooklyn,30526003002,914,439,475,3.16
2020,CB2020,047,3,Brooklyn,30527001000,761,350,411,3.16
2020,CB2020,047,3,Brooklyn,30527001001,66,21,45,0.75
2020,CB2020,047,3,Brooklyn,30527001002,224,100,124,1.61
2020,CB2020,047,3,Brooklyn,30527002000,404,191,213,2.65
2020,CB2020,047,3,Brooklyn,30527002001,295,135,160,2.54
2020,CB2020,047,3,Brooklyn,30527003000,314,142,172,2.35
2020,CB2020,047,3,Brooklyn,30527003001,109,52,57,1.77
2020,CB2020,047,3,Brooklyn,30527003002,315,165,150,2.83
2020,CB2020,047,3,Brooklyn,30527003003,0,0,0,0.36
2020,CB2020,047,3,Brooklyn,30527003004,0,0,0,1.81
2020,CB2020,047,3,Brooklyn,30527003005,0,0,0,0.35
2020,CB2020,047,3,Brooklyn,30527004000,481,205,276,2.86
2020,CB2020,047,3,Brooklyn,30527004001,224,98,126,2.24
2020,CB2020,047,3,Brooklyn,30527004002,52,38,14,0.92
2020,CB2020,047,3,Brooklyn,30527004003,0,0,0,0.31
2020,CB2020,047,3,Brooklyn,30527004004,63,26,37,0.98
2020,CB2020,047,3,Brooklyn,30527005000,405,193,212,2.07
2020,CB2020,047,3,Brooklyn,30527005001,0,0,0,0.85
2020,CB2020,047,3,Brooklyn,30527005002,0,0,0,0.41
2020,CB2020,047,3,Brooklyn,30527005003,0,0,0,0.83
2020,CB2020,047,3,Brooklyn,30527005004,0,0,0,0.95
2020,CB2020,047,3,Brooklyn,30527005005,0,0,0,0.36
2020,CB2020,047,3,Brooklyn,30527005006,22,14,8,0.93
2020,CB2020,047,3,Brooklyn,30527005007,345,147,198,2.16
2020,CB2020,047,3,Brooklyn,30527006000,662,331,331,2.65
2020,CB2020,047,3,Brooklyn,30527006001,528,253,275,2.66
2020,CB2020,047,3,Brooklyn,30527007000,774,342,432,3.17
2020,CB2020,047,3,Brooklyn,30527007001,1,0,1,2.45
2020,CB2020,047,3,Brooklyn,30528001000,90,44,46,5.45
2020,CB2020,047,3,Brooklyn,30528001001,213,99,114,8.1
